image_id,category_id,bbox,score
616,1,"[115.0, 401.0, 1169.0, 280.0]",0.202656596899032
616,1,"[189.0, 418.0, 78.0, 95.0]",0.201612144708633
364,8,"[1383.0, 349.0, 79.0, 78.0]",0.715997040271759
364,18,"[728.0, 14.0, 419.0, 364.0]",0.687002599239349
364,5,"[900.0, 582.0, 559.0, 243.0]",0.591813564300537
364,18,"[151.0, 17.0, 1062.0, 342.0]",0.55767810344696
364,5,"[167.0, 456.0, 79.0, 91.0]",0.49663123488426203
364,5,"[1300.0, 666.0, 182.0, 171.0]",0.45313233137130704
364,1,"[876.0, 399.0, 627.0, 213.0]",0.452119082212448
364,5,"[139.0, 484.0, 1262.0, 376.0]",0.417266517877578
364,1,"[167.0, 319.0, 102.0, 90.0]",0.40540575981140103
364,8,"[1307.0, 389.0, 79.0, 63.0]",0.370190501213073
364,7,"[774.0, 326.0, 649.0, 151.0]",0.33983010053634605
364,8,"[1319.0, 376.0, 129.0, 75.0]",0.31690701842308
364,18,"[99.0, 0.0, 444.0, 283.0]",0.31284686923027
364,1,"[1310.0, 420.0, 182.0, 187.0]",0.270987153053283
364,5,"[156.0, 431.0, 837.0, 173.0]",0.260045677423477
364,5,"[729.0, 471.0, 670.0, 204.0]",0.23227156698703702
364,7,"[194.0, 284.0, 787.0, 134.0]",0.20349192619323703
602,1,"[1645.0, 467.0, 83.0, 76.0]",0.6362251639366151
602,18,"[383.0, 173.0, 438.0, 268.0]",0.5823461413383481
602,5,"[1649.0, 575.0, 75.0, 53.0]",0.44019544124603205
602,1,"[425.0, 384.0, 683.0, 147.0]",0.43756693601608204
602,1,"[444.0, 353.0, 120.0, 145.0]",0.42476928234100303
602,7,"[489.0, 313.0, 56.0, 61.0]",0.406687676906585
602,5,"[451.0, 563.0, 126.0, 80.0]",0.383644700050354
602,7,"[946.0, 383.0, 356.0, 68.0]",0.345226854085922
602,5,"[464.0, 547.0, 738.0, 144.0]",0.33769679069519004
602,5,"[932.0, 548.0, 389.0, 88.0]",0.33654972910881004
602,5,"[941.0, 559.0, 765.0, 133.0]",0.335423648357391
602,5,"[430.0, 504.0, 891.0, 143.0]",0.33122837543487504
602,2,"[909.0, 450.0, 792.0, 132.0]",0.284490376710891
602,18,"[150.0, 136.0, 1137.0, 328.0]",0.278138369321823
602,7,"[1232.0, 419.0, 466.0, 73.0]",0.260174363851547
602,7,"[916.0, 409.0, 776.0, 125.0]",0.24598713219165802
602,7,"[934.0, 340.0, 755.0, 143.0]",0.239019110798835
602,5,"[482.0, 534.0, 1263.0, 270.0]",0.230583623051643
602,18,"[12.0, 94.0, 315.0, 334.0]",0.22384174168109802
602,5,"[928.0, 490.0, 768.0, 142.0]",0.212912634015083
602,5,"[1205.0, 559.0, 496.0, 79.0]",0.210612773895263
602,7,"[1130.0, 412.0, 198.0, 46.0]",0.20090207457542403
778,18,"[379.0, 39.0, 443.0, 347.0]",0.631624579429626
778,5,"[550.0, 568.0, 743.0, 148.0]",0.598590433597564
778,5,"[431.0, 567.0, 271.0, 133.0]",0.39524871110916104
778,7,"[302.0, 317.0, 355.0, 83.0]",0.39316692948341303
778,7,"[314.0, 331.0, 847.0, 137.0]",0.375000745058059
778,1,"[1036.0, 395.0, 306.0, 123.0]",0.37121570110321
778,5,"[266.0, 507.0, 1057.0, 288.0]",0.365756869316101
778,1,"[1268.0, 403.0, 81.0, 84.0]",0.34468662738800004
778,5,"[1032.0, 525.0, 300.0, 162.0]",0.329299598932266
778,1,"[475.0, 377.0, 821.0, 165.0]",0.312349885702133
778,7,"[1065.0, 355.0, 239.0, 68.0]",0.30233091115951505
778,1,"[268.0, 389.0, 275.0, 132.0]",0.26147499680519104
778,7,"[438.0, 274.0, 687.0, 141.0]",0.26030164957046503
778,2,"[293.0, 374.0, 952.0, 157.0]",0.254987806081771
778,7,"[1066.0, 349.0, 149.0, 57.0]",0.21530106663703902
670,18,"[618.0, 40.0, 441.0, 343.0]",0.775123715400695
670,18,"[119.0, 33.0, 982.0, 352.0]",0.5373792648315431
670,2,"[1715.0, 420.0, 70.0, 81.0]",0.41329556703567505
670,5,"[57.0, 504.0, 1768.0, 316.0]",0.39122217893600403
670,5,"[829.0, 525.0, 394.0, 116.0]",0.38584688305854803
670,2,"[867.0, 388.0, 68.0, 96.0]",0.34316807985305703
670,5,"[181.0, 499.0, 766.0, 171.0]",0.34076079726219105
670,5,"[44.0, 545.0, 173.0, 143.0]",0.33539709448814303
670,5,"[127.0, 577.0, 95.0, 108.0]",0.314427644014358
670,7,"[95.0, 301.0, 403.0, 89.0]",0.304033875465393
670,5,"[1702.0, 529.0, 61.0, 69.0]",0.28912976384162903
670,1,"[0.0, 362.0, 246.0, 144.0]",0.278737545013427
670,5,"[1066.0, 490.0, 704.0, 149.0]",0.26804870367050104
670,5,"[52.0, 481.0, 443.0, 214.0]",0.263214141130447
670,7,"[92.0, 269.0, 841.0, 141.0]",0.250762403011322
670,18,"[0.0, 30.0, 369.0, 290.0]",0.24869693815708102
670,5,"[1066.0, 533.0, 707.0, 169.0]",0.24099627137184101
670,7,"[886.0, 352.0, 287.0, 76.0]",0.23838770389556801
670,5,"[7.0, 517.0, 53.0, 86.0]",0.236268982291221
670,1,"[856.0, 396.0, 368.0, 107.0]",0.22246336936950603
670,7,"[112.0, 301.0, 70.0, 69.0]",0.21385566890239702
670,1,"[58.0, 354.0, 946.0, 172.0]",0.20806422829627902
670,7,"[891.0, 338.0, 859.0, 141.0]",0.20782963931560502
670,1,"[0.0, 299.0, 1262.0, 280.0]",0.20769532024860302
861,7,"[338.0, 605.0, 509.0, 219.0]",0.6016829013824461
861,7,"[328.0, 698.0, 82.0, 92.0]",0.5889156460762021
861,2,"[410.0, 866.0, 531.0, 212.0]",0.36218139529228205
861,1,"[185.0, 789.0, 347.0, 255.0]",0.275952249765396
861,38,"[81.0, 6.0, 1290.0, 364.0]",0.22073471546173
861,7,"[415.0, 508.0, 1467.0, 327.0]",0.200253441929817
680,18,"[828.0, 79.0, 429.0, 377.0]",0.6446210145950311
680,5,"[424.0, 600.0, 507.0, 232.0]",0.628886818885803
680,5,"[1682.0, 538.0, 80.0, 71.0]",0.5914512276649471
680,18,"[165.0, 97.0, 1228.0, 367.0]",0.456059902906417
680,7,"[643.0, 342.0, 283.0, 106.0]",0.439394265413284
680,18,"[112.0, 114.0, 501.0, 268.0]",0.40406426787376404
680,7,"[429.0, 339.0, 520.0, 135.0]",0.317986071109771
680,5,"[541.0, 697.0, 230.0, 155.0]",0.314307004213333
680,1,"[1690.0, 430.0, 68.0, 85.0]",0.291634380817413
680,5,"[437.0, 585.0, 1400.0, 367.0]",0.25418210029602
680,1,"[429.0, 407.0, 519.0, 223.0]",0.24514502286911002
680,5,"[725.0, 561.0, 235.0, 138.0]",0.23680198192596402
680,5,"[885.0, 600.0, 76.0, 84.0]",0.21148712933063502
680,2,"[367.0, 388.0, 511.0, 256.0]",0.20425714552402402
680,7,"[643.0, 340.0, 84.0, 97.0]",0.203067392110824
876,31,"[41.0, 20.0, 1268.0, 1044.0]",0.98462951183319
864,2,"[456.0, 430.0, 489.0, 607.0]",0.540143370628356
864,7,"[630.0, 188.0, 192.0, 236.0]",0.530439019203186
864,31,"[159.0, 0.0, 1726.0, 736.0]",0.370757788419723
864,31,"[842.0, 108.0, 978.0, 594.0]",0.357823520898818
864,2,"[347.0, 493.0, 75.0, 84.0]",0.34416505694389304
864,38,"[5.0, 0.0, 1388.0, 374.0]",0.315764039754867
864,7,"[347.0, 195.0, 446.0, 267.0]",0.26636183261871305
875,31,"[34.0, 31.0, 1886.0, 1047.0]",0.984413206577301
875,31,"[20.0, 18.0, 991.0, 488.0]",0.26177594065666204
875,31,"[29.0, 188.0, 799.0, 836.0]",0.24724182486534102
565,7,"[862.0, 172.0, 70.0, 91.0]",0.667904794216156
565,2,"[809.0, 256.0, 212.0, 176.0]",0.500560283660888
565,5,"[799.0, 497.0, 227.0, 147.0]",0.46294665336608803
565,7,"[959.0, 196.0, 66.0, 83.0]",0.43821617960929804
565,7,"[863.0, 185.0, 173.0, 102.0]",0.401821911334991
565,5,"[656.0, 476.0, 821.0, 172.0]",0.33342427015304504
565,18,"[3.0, 81.0, 373.0, 316.0]",0.32966110110282904
565,1,"[1458.0, 474.0, 102.0, 95.0]",0.292810469865798
565,18,"[66.0, 48.0, 1052.0, 340.0]",0.259028941392898
565,5,"[146.0, 481.0, 844.0, 172.0]",0.25081735849380404
565,5,"[94.0, 469.0, 1235.0, 377.0]",0.24226202070713002
565,7,"[1424.0, 449.0, 73.0, 55.0]",0.23447914421558302
902,31,"[223.0, 22.0, 1676.0, 1025.0]",0.9031383991241451
817,17,"[954.0, 351.0, 277.0, 302.0]",0.6761286854743951
817,1,"[1193.0, 480.0, 90.0, 79.0]",0.23761808872222903
817,38,"[164.0, 0.0, 1717.0, 330.0]",0.227477177977561
747,18,"[633.0, 69.0, 446.0, 333.0]",0.606397271156311
747,1,"[1640.0, 422.0, 83.0, 85.0]",0.5978736281394951
747,18,"[102.0, 28.0, 1030.0, 376.0]",0.421362996101379
747,5,"[946.0, 512.0, 792.0, 140.0]",0.41886273026466303
747,5,"[499.0, 564.0, 667.0, 133.0]",0.40682360529899503
747,5,"[1651.0, 531.0, 75.0, 65.0]",0.36970800161361606
747,5,"[162.0, 533.0, 1251.0, 276.0]",0.357590436935424
747,1,"[281.0, 386.0, 769.0, 144.0]",0.33712401986122104
747,7,"[180.0, 358.0, 380.0, 70.0]",0.308500289916992
747,7,"[936.0, 355.0, 333.0, 71.0]",0.283075422048568
747,5,"[197.0, 541.0, 390.0, 114.0]",0.26861467957496604
747,5,"[1410.0, 496.0, 311.0, 98.0]",0.26665171980857805
747,18,"[30.0, 64.0, 416.0, 318.0]",0.255616664886474
747,5,"[134.0, 556.0, 538.0, 143.0]",0.25481545925140303
747,7,"[295.0, 344.0, 735.0, 115.0]",0.24330769479274703
747,2,"[878.0, 404.0, 853.0, 121.0]",0.23425658047199202
747,5,"[494.0, 560.0, 91.0, 97.0]",0.228687509894371
747,1,"[1420.0, 416.0, 305.0, 100.0]",0.21336440742015803
747,5,"[858.0, 535.0, 953.0, 452.0]",0.21104484796524
747,7,"[858.0, 344.0, 861.0, 125.0]",0.204668805003166
427,18,"[1000.0, 79.0, 417.0, 368.0]",0.5668672323226921
427,5,"[645.0, 567.0, 778.0, 146.0]",0.519377529621124
427,18,"[225.0, 32.0, 1180.0, 366.0]",0.503408312797546
427,5,"[1102.0, 577.0, 415.0, 115.0]",0.391069680452346
427,2,"[1424.0, 440.0, 75.0, 88.0]",0.373913377523422
427,1,"[576.0, 423.0, 898.0, 155.0]",0.324217051267623
427,18,"[290.0, 71.0, 499.0, 292.0]",0.32179874181747403
427,7,"[1126.0, 386.0, 361.0, 62.0]",0.309560298919677
427,5,"[518.0, 529.0, 1022.0, 284.0]",0.26701608300209
427,7,"[553.0, 344.0, 870.0, 119.0]",0.243623033165931
427,7,"[565.0, 377.0, 208.0, 49.0]",0.211766734719276
427,1,"[1104.0, 434.0, 407.0, 107.0]",0.20300786197185502
427,7,"[660.0, 382.0, 443.0, 71.0]",0.20298443734645802
150,18,"[539.0, 32.0, 452.0, 352.0]",0.6430666446685791
150,8,"[1677.0, 363.0, 66.0, 66.0]",0.5143721699714661
150,18,"[79.0, 29.0, 994.0, 349.0]",0.488257259130477
150,1,"[214.0, 422.0, 317.0, 100.0]",0.48094296455383306
150,5,"[282.0, 559.0, 774.0, 158.0]",0.47614508867263705
150,18,"[31.0, 48.0, 261.0, 331.0]",0.428262293338775
150,1,"[207.0, 426.0, 95.0, 81.0]",0.371815860271453
150,5,"[948.0, 525.0, 790.0, 228.0]",0.36644461750984103
150,5,"[170.0, 520.0, 1561.0, 294.0]",0.364810675382614
150,5,"[231.0, 550.0, 359.0, 100.0]",0.354915261268615
150,5,"[1693.0, 625.0, 76.0, 117.0]",0.327030330896377
150,5,"[956.0, 608.0, 78.0, 94.0]",0.322824358940124
150,5,"[515.0, 546.0, 1268.0, 417.0]",0.32260423898696905
150,1,"[416.0, 397.0, 1317.0, 295.0]",0.30648127198219305
150,1,"[429.0, 412.0, 677.0, 174.0]",0.262872278690338
150,5,"[260.0, 476.0, 797.0, 195.0]",0.214256882667541
150,7,"[197.0, 346.0, 913.0, 126.0]",0.212764248251914
150,1,"[958.0, 413.0, 810.0, 175.0]",0.205172255635261
952,31,"[248.0, 0.0, 1594.0, 1080.0]",0.991234898567199
952,1,"[971.0, 771.0, 123.0, 155.0]",0.47356384992599404
952,5,"[997.0, 979.0, 79.0, 98.0]",0.417641013860702
952,7,"[1026.0, 728.0, 49.0, 55.0]",0.20774719119071902
5,5,"[800.0, 740.0, 490.0, 189.0]",0.6538947820663451
5,18,"[46.0, 80.0, 501.0, 344.0]",0.606439232826232
5,1,"[806.0, 540.0, 465.0, 187.0]",0.526479840278625
5,7,"[878.0, 492.0, 368.0, 95.0]",0.38921314477920504
5,5,"[777.0, 744.0, 265.0, 135.0]",0.362595409154891
5,16,"[1571.0, 584.0, 325.0, 94.0]",0.340382874011993
5,7,"[1199.0, 525.0, 60.0, 78.0]",0.259583413600921
5,7,"[873.0, 494.0, 72.0, 73.0]",0.24671337008476202
5,1,"[815.0, 543.0, 220.0, 136.0]",0.23239879310131
752,18,"[687.0, 77.0, 450.0, 326.0]",0.7178099155426021
752,18,"[77.0, 47.0, 1046.0, 361.0]",0.45563745498657204
752,5,"[239.0, 560.0, 710.0, 149.0]",0.387459337711334
752,5,"[1820.0, 505.0, 65.0, 60.0]",0.37682840228080705
752,5,"[753.0, 508.0, 584.0, 152.0]",0.36905562877655
752,7,"[762.0, 354.0, 316.0, 66.0]",0.34227427840232805
752,1,"[275.0, 430.0, 84.0, 78.0]",0.341234564781188
752,2,"[1015.0, 386.0, 324.0, 116.0]",0.31721267104148804
752,18,"[0.0, 91.0, 477.0, 293.0]",0.28234094381332403
752,5,"[150.0, 528.0, 1131.0, 279.0]",0.275183916091918
752,5,"[985.0, 522.0, 312.0, 97.0]",0.268655449151992
752,2,"[722.0, 392.0, 683.0, 137.0]",0.25752314925193703
752,5,"[748.0, 579.0, 74.0, 91.0]",0.25658684968948303
752,2,"[1013.0, 402.0, 71.0, 86.0]",0.256397366523742
752,5,"[473.0, 513.0, 1422.0, 323.0]",0.236819714307785
752,5,"[260.0, 485.0, 705.0, 185.0]",0.236635744571685
752,7,"[730.0, 346.0, 58.0, 60.0]",0.23289093375205902
752,5,"[1128.0, 490.0, 741.0, 158.0]",0.22664885222911801
752,1,"[267.0, 392.0, 715.0, 142.0]",0.226542145013809
752,2,"[1832.0, 392.0, 64.0, 76.0]",0.221291840076446
752,7,"[1016.0, 356.0, 310.0, 76.0]",0.208817705512046
968,1,"[457.0, 425.0, 281.0, 339.0]",0.8939265012741081
968,17,"[521.0, 28.0, 1330.0, 1046.0]",0.883039414882659
968,7,"[501.0, 269.0, 116.0, 155.0]",0.671338498592376
968,5,"[481.0, 921.0, 164.0, 159.0]",0.505634307861328
968,7,"[500.0, 85.0, 1420.0, 380.0]",0.275352865457534
968,31,"[2.0, 0.0, 1823.0, 1080.0]",0.26391804218292203
968,1,"[1660.0, 184.0, 148.0, 162.0]",0.23079688847064903
81,31,"[12.0, 0.0, 921.0, 578.0]",0.6958097219467161
81,2,"[997.0, 634.0, 141.0, 170.0]",0.67587274312973
81,31,"[68.0, 78.0, 909.0, 966.0]",0.6162788867950441
81,7,"[1044.0, 552.0, 66.0, 89.0]",0.46394902467727606
81,5,"[1017.0, 878.0, 112.0, 168.0]",0.43755602836608803
832,31,"[0.0, 99.0, 1920.0, 924.0]",0.8598216772079461
832,31,"[0.0, 173.0, 705.0, 900.0]",0.26240304112434304
832,31,"[457.0, 680.0, 1463.0, 372.0]",0.212555333971977
956,31,"[137.0, 0.0, 1783.0, 1080.0]",0.9760406613349911
956,7,"[932.0, 53.0, 209.0, 310.0]",0.5600926280021661
956,1,"[765.0, 269.0, 525.0, 645.0]",0.525515794754028
956,31,"[1198.0, 0.0, 694.0, 1019.0]",0.22075858712196303
255,18,"[1011.0, 27.0, 449.0, 364.0]",0.687171578407287
255,5,"[727.0, 611.0, 394.0, 261.0]",0.684849977493286
255,1,"[709.0, 394.0, 438.0, 217.0]",0.6347029805183411
255,18,"[319.0, 27.0, 1153.0, 357.0]",0.56743437051773
255,8,"[923.0, 332.0, 82.0, 100.0]",0.547274470329284
255,5,"[164.0, 610.0, 950.0, 342.0]",0.530230939388275
255,1,"[992.0, 424.0, 145.0, 175.0]",0.45363393425941406
255,5,"[120.0, 482.0, 1039.0, 374.0]",0.426034688949584
255,5,"[101.0, 580.0, 793.0, 202.0]",0.41931703686714106
255,1,"[138.0, 393.0, 970.0, 355.0]",0.37288904190063404
255,1,"[73.0, 398.0, 268.0, 120.0]",0.36059471964836104
255,7,"[738.0, 329.0, 297.0, 105.0]",0.307383477687835
255,7,"[83.0, 351.0, 77.0, 63.0]",0.257516622543334
255,18,"[323.0, 32.0, 466.0, 290.0]",0.253094404935836
255,1,"[120.0, 388.0, 758.0, 209.0]",0.24832847714424103
255,5,"[87.0, 524.0, 269.0, 172.0]",0.237678900361061
255,1,"[119.0, 263.0, 946.0, 370.0]",0.20974807441234503
255,1,"[684.0, 393.0, 138.0, 179.0]",0.207528933882713
255,8,"[729.0, 349.0, 67.0, 60.0]",0.20369455218315102
190,18,"[664.0, 221.0, 432.0, 329.0]",0.7232984304428101
190,5,"[1231.0, 907.0, 621.0, 171.0]",0.610922336578369
190,8,"[1746.0, 569.0, 82.0, 83.0]",0.47939932346343905
190,5,"[1145.0, 758.0, 76.0, 94.0]",0.46704170107841403
190,1,"[1149.0, 602.0, 736.0, 408.0]",0.38449203968048
190,1,"[230.0, 576.0, 145.0, 113.0]",0.37441337108612005
190,1,"[1713.0, 645.0, 170.0, 196.0]",0.363888770341873
190,8,"[1365.0, 569.0, 77.0, 105.0]",0.35889694094657904
190,7,"[1195.0, 535.0, 615.0, 172.0]",0.33861672878265303
190,18,"[65.0, 148.0, 1078.0, 401.0]",0.325667709112167
190,5,"[1743.0, 920.0, 152.0, 158.0]",0.30821827054023704
190,5,"[278.0, 726.0, 71.0, 101.0]",0.30706256628036505
190,18,"[32.0, 198.0, 367.0, 308.0]",0.273263484239578
190,5,"[1273.0, 943.0, 135.0, 137.0]",0.26604282855987504
190,5,"[187.0, 723.0, 1251.0, 323.0]",0.238155469298362
190,1,"[1139.0, 586.0, 205.0, 146.0]",0.227187782526016
190,7,"[238.0, 541.0, 102.0, 51.0]",0.21958889067173
190,5,"[1098.0, 741.0, 302.0, 339.0]",0.218830838799476
190,1,"[1149.0, 609.0, 72.0, 104.0]",0.20261198282241802
195,1,"[344.0, 258.0, 684.0, 150.0]",0.434686481952667
195,5,"[321.0, 376.0, 703.0, 170.0]",0.36115235090255704
195,1,"[734.0, 270.0, 654.0, 151.0]",0.352187633514404
195,1,"[330.0, 251.0, 76.0, 85.0]",0.320926517248153
195,1,"[1345.0, 299.0, 62.0, 68.0]",0.31896436214447005
195,5,"[672.0, 398.0, 738.0, 183.0]",0.304739654064178
195,1,"[695.0, 257.0, 344.0, 126.0]",0.26423984766006403
195,5,"[693.0, 411.0, 313.0, 149.0]",0.25425198674201904
195,5,"[927.0, 458.0, 82.0, 95.0]",0.24795621633529602
195,5,"[231.0, 382.0, 1115.0, 322.0]",0.24635735154151903
195,7,"[722.0, 214.0, 646.0, 140.0]",0.23351101577281902
556,31,"[60.0, 16.0, 689.0, 849.0]",0.8202770948410031
556,2,"[1106.0, 534.0, 103.0, 58.0]",0.21798448264598802
661,5,"[309.0, 575.0, 649.0, 155.0]",0.648086726665496
661,2,"[1750.0, 486.0, 79.0, 85.0]",0.593977212905883
661,18,"[398.0, 72.0, 441.0, 369.0]",0.573912501335144
661,7,"[310.0, 331.0, 67.0, 77.0]",0.40114659070968606
661,1,"[279.0, 412.0, 714.0, 164.0]",0.364422440528869
661,5,"[1758.0, 614.0, 65.0, 78.0]",0.348248124122619
661,1,"[292.0, 408.0, 228.0, 134.0]",0.33700570464134205
661,7,"[344.0, 343.0, 407.0, 89.0]",0.329372972249984
661,18,"[90.0, 25.0, 938.0, 370.0]",0.32780325412750205
661,7,"[277.0, 335.0, 704.0, 124.0]",0.31601801514625505
661,5,"[242.0, 563.0, 346.0, 137.0]",0.31059587001800504
661,7,"[623.0, 385.0, 314.0, 70.0]",0.27183148264884904
661,5,"[407.0, 548.0, 398.0, 103.0]",0.25849398970603904
661,5,"[388.0, 561.0, 1505.0, 387.0]",0.25581675767898504
661,2,"[642.0, 431.0, 351.0, 108.0]",0.238971054553985
661,2,"[866.0, 437.0, 94.0, 109.0]",0.232162281870841
661,18,"[13.0, 13.0, 322.0, 336.0]",0.22100144624710003
661,5,"[642.0, 539.0, 299.0, 154.0]",0.211172997951507
661,5,"[231.0, 592.0, 164.0, 113.0]",0.207387492060661
661,18,"[377.0, 126.0, 1314.0, 344.0]",0.204827606678009
643,18,"[0.0, 75.0, 300.0, 387.0]",0.712693393230438
643,5,"[301.0, 619.0, 804.0, 182.0]",0.47110024094581604
643,1,"[301.0, 463.0, 201.0, 136.0]",0.44394341111183105
643,7,"[310.0, 399.0, 783.0, 133.0]",0.39531418681144703
643,5,"[953.0, 647.0, 149.0, 154.0]",0.35595038533210704
643,5,"[272.0, 655.0, 160.0, 110.0]",0.334881246089935
643,7,"[288.0, 416.0, 61.0, 65.0]",0.316206276416778
643,1,"[975.0, 481.0, 161.0, 129.0]",0.30419281125068603
643,7,"[986.0, 429.0, 100.0, 63.0]",0.274346083402633
643,1,"[295.0, 458.0, 826.0, 186.0]",0.24936915934085802
643,7,"[280.0, 333.0, 827.0, 166.0]",0.22098058462142903
643,18,"[5.0, 257.0, 170.0, 192.0]",0.201884031295776
516,31,"[53.0, 18.0, 668.0, 823.0]",0.732804358005523
287,18,"[483.0, 0.0, 490.0, 343.0]",0.6464574337005611
287,8,"[773.0, 315.0, 71.0, 66.0]",0.426894903182983
287,5,"[575.0, 499.0, 1135.0, 337.0]",0.360051780939102
287,5,"[743.0, 510.0, 698.0, 162.0]",0.341610521078109
287,1,"[1319.0, 394.0, 92.0, 98.0]",0.31919097900390603
287,1,"[445.0, 367.0, 73.0, 79.0]",0.317656964063644
287,7,"[609.0, 327.0, 763.0, 157.0]",0.289099812507629
287,2,"[1715.0, 445.0, 102.0, 62.0]",0.285286396741867
287,5,"[1238.0, 490.0, 571.0, 158.0]",0.269332647323608
287,7,"[471.0, 315.0, 389.0, 83.0]",0.261110723018646
287,1,"[731.0, 368.0, 683.0, 168.0]",0.25642767548561
287,1,"[486.0, 344.0, 431.0, 230.0]",0.24519309401512102
287,18,"[26.0, 12.0, 278.0, 301.0]",0.24004739522933902
287,7,"[1337.0, 381.0, 433.0, 84.0]",0.22601138055324502
287,5,"[1722.0, 499.0, 89.0, 51.0]",0.21549989283084803
287,5,"[682.0, 561.0, 210.0, 137.0]",0.209289461374282
287,1,"[582.0, 303.0, 1229.0, 278.0]",0.20778256654739302
720,5,"[532.0, 550.0, 722.0, 157.0]",0.6797437071800231
720,7,"[650.0, 225.0, 77.0, 86.0]",0.538654625415802
720,7,"[531.0, 234.0, 191.0, 120.0]",0.49316310882568304
720,5,"[507.0, 524.0, 920.0, 436.0]",0.387108206748962
720,7,"[1137.0, 259.0, 200.0, 117.0]",0.37619888782501204
720,7,"[1157.0, 243.0, 67.0, 83.0]",0.367847293615341
720,1,"[1201.0, 347.0, 155.0, 163.0]",0.356709688901901
720,5,"[506.0, 536.0, 232.0, 159.0]",0.315612167119979
720,5,"[1183.0, 548.0, 345.0, 105.0]",0.299378812313079
720,1,"[487.0, 311.0, 260.0, 174.0]",0.289827823638916
720,5,"[1071.0, 548.0, 240.0, 137.0]",0.27943322062492304
720,1,"[530.0, 315.0, 759.0, 203.0]",0.271048814058303
720,1,"[473.0, 335.0, 930.0, 357.0]",0.253986746072769
720,7,"[1284.0, 293.0, 54.0, 73.0]",0.252383232116699
720,7,"[578.0, 235.0, 676.0, 183.0]",0.24541616439819303
720,1,"[1096.0, 339.0, 421.0, 205.0]",0.242937624454498
720,7,"[577.0, 185.0, 739.0, 172.0]",0.237708047032356
720,5,"[1392.0, 539.0, 150.0, 69.0]",0.20475085079669902
822,41,"[912.0, 261.0, 486.0, 819.0]",0.9573842883110041
223,18,"[706.0, 0.0, 416.0, 323.0]",0.542954266071319
223,5,"[1414.0, 466.0, 79.0, 88.0]",0.5340968966484071
223,1,"[1412.0, 319.0, 106.0, 105.0]",0.45581331849098206
223,18,"[113.0, 1.0, 1211.0, 366.0]",0.39913973212242104
223,5,"[169.0, 539.0, 358.0, 193.0]",0.36944743990898105
223,1,"[388.0, 389.0, 107.0, 100.0]",0.333688855171203
223,7,"[199.0, 326.0, 271.0, 78.0]",0.32632577419281
223,18,"[37.0, 36.0, 455.0, 292.0]",0.288859635591506
223,2,"[152.0, 390.0, 159.0, 136.0]",0.269955873489379
223,1,"[1348.0, 288.0, 572.0, 558.0]",0.268052130937576
223,2,"[71.0, 370.0, 440.0, 188.0]",0.24994589388370503
223,5,"[165.0, 586.0, 137.0, 132.0]",0.228561878204345
223,8,"[1799.0, 100.0, 121.0, 226.0]",0.22609813511371601
223,1,"[1637.0, 302.0, 273.0, 483.0]",0.22187063097953702
223,5,"[180.0, 479.0, 1499.0, 380.0]",0.22039826214313502
28,31,"[1150.0, 49.0, 770.0, 897.0]",0.7861772775650021
28,1,"[958.0, 671.0, 76.0, 99.0]",0.70156192779541
28,20,"[305.0, 513.0, 850.0, 158.0]",0.5319252014160151
28,5,"[974.0, 813.0, 64.0, 75.0]",0.433993101119995
402,7,"[885.0, 428.0, 76.0, 84.0]",0.6407700181007381
402,18,"[536.0, 155.0, 430.0, 299.0]",0.611752808094024
402,5,"[836.0, 715.0, 699.0, 196.0]",0.560543239116668
402,5,"[155.0, 605.0, 1169.0, 369.0]",0.44912174344062805
402,2,"[1473.0, 738.0, 109.0, 99.0]",0.37086498737335205
402,1,"[875.0, 508.0, 149.0, 184.0]",0.360109776258468
402,1,"[36.0, 419.0, 933.0, 165.0]",0.35575607419013905
402,18,"[8.0, 40.0, 309.0, 360.0]",0.35346618294715804
402,1,"[311.0, 477.0, 689.0, 194.0]",0.34974321722984303
402,1,"[876.0, 509.0, 533.0, 228.0]",0.33674940466880804
402,7,"[300.0, 398.0, 669.0, 125.0]",0.325746774673461
402,7,"[50.0, 373.0, 342.0, 79.0]",0.29960671067237804
402,7,"[825.0, 431.0, 536.0, 174.0]",0.29620242118835405
402,5,"[328.0, 577.0, 658.0, 328.0]",0.287844568490982
402,2,"[1310.0, 568.0, 74.0, 84.0]",0.28417620062828003
402,1,"[224.0, 514.0, 1225.0, 337.0]",0.28237244486808705
402,5,"[1454.0, 835.0, 124.0, 77.0]",0.267869234085083
402,5,"[58.0, 563.0, 598.0, 166.0]",0.267071694135665
402,2,"[1433.0, 720.0, 142.0, 149.0]",0.263273149728775
402,1,"[17.0, 399.0, 1072.0, 298.0]",0.260879665613174
402,18,"[38.0, 128.0, 1008.0, 354.0]",0.244254738092422
402,5,"[263.0, 559.0, 318.0, 152.0]",0.242947399616241
402,5,"[259.0, 546.0, 760.0, 185.0]",0.24273841083049702
402,5,"[1300.0, 705.0, 76.0, 74.0]",0.23107136785984
402,7,"[1340.0, 570.0, 205.0, 194.0]",0.201385289430618
